80    200
0    93
0    62
0    124
0    155
0    31
0    31
0    124
0    31
0    279
0    155
0    248
0    31
0    186
0    31
0    217
0    31
0    217
0    217
0    31
0    62
0    217
0    217
0    124
0    93
0    279
0    155
0    279
0    93
0    186
0    31
0    124
0    155
0    155
0    248
0    93
0    124
0    155
0    62
0    248
0    279
0    279
0    62
0    186
0    248
0    186
0    155
0    31
0    62
0    248
0    186
0    62
0    248
0    31
0    124
0    186
0    93
0    217
0    31
0    124
0    186
0    217
0    217
0    217
0    217
0    279
0    93
0    155
0    31
0    93
0    93
0    124
0    93
0    248
0    186
0    248
0    248
0    248
0    62
0    248
0    279
0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    
54    54    27    27    54    18    54    43    24    18    54    54    54    49    54    54    24    54    18    54    54    37    54    21    54    24    54    43    54    54    54    27    54    24    54    24    37    54    54    27    54    54    57    54    43    18    24    54    49    54    54    43    54    54    21    54    57    21    24    54    54    24    54    54    43    54    54    54    54    18    21    54    54    54    27    37    54    21    21    54    54    18    54    54    54    43    54    54    54    21    54    57    54    49    54    21    21    24    54    24    18    27    54    54    18    54    21    54    54    27    24    24    21    18    54    54    54    54    54    54    54    54    54    54    54    54    54    54    37    18    54    54    37    54    54    54    54    37    49    54    54    54    54    54    54    18    54    21    54    27    37    54    37    18    54    37    21    54    54    54    54    54    54    54    49    54    18    54    54    43    54    54    54    54    21    37    21    54    21    54    54    21    18    57    24    54    54    49    54    27    49    21    54    54    54    21    54    54    54    27    
24    54    21    54    54    54    54    37    21    27    54    54    37    54    54    24    54    54    54    37    54    54    54    54    54    54    54    27    24    54    54    49    54    18    54    54    54    54    54    54    49    27    57    54    27    54    24    18    27    18    18    27    49    18    54    18    54    18    54    21    54    54    21    18    18    24    43    54    54    43    18    54    54    54    27    54    54    54    21    49    21    54    24    54    54    54    27    54    54    54    54    49    43    54    27    54    54    24    43    54    24    54    54    21    54    54    21    18    54    54    54    54    27    54    57    54    54    54    54    43    54    54    43    18    18    54    24    54    24    54    18    54    43    21    27    54    27    54    24    18    54    21    54    54    54    18    54    43    24    27    54    54    54    54    54    54    54    54    21    54    18    18    54    54    54    54    54    21    21    43    54    54    18    54    54    54    54    54    18    54    27    54    49    54    54    18    54    54    54    18    21    54    27    54    49    54    18    54    54    54    
54    27    54    54    21    54    27    54    54    54    54    54    43    54    21    54    24    21    54    49    54    54    37    49    54    54    49    54    43    54    49    21    54    37    54    21    27    54    54    54    49    21    54    54    54    54    18    54    54    18    21    24    54    54    54    27    21    54    54    54    54    54    54    21    24    49    21    54    49    43    21    18    54    43    54    49    54    54    54    54    18    21    43    54    54    54    24    54    21    18    54    54    54    54    54    27    43    27    54    54    49    21    24    21    18    54    54    54    54    18    49    27    54    54    27    54    54    21    24    54    43    54    54    54    54    18    54    49    18    54    21    37    54    18    24    27    54    43    54    54    21    24    18    54    18    54    54    54    18    54    54    54    24    54    54    27    54    54    54    54    37    49    54    54    37    54    54    43    54    24    54    54    27    54    21    27    54    54    54    54    24    27    18    24    54    54    27    54    18    54    54    21    54    54    54    27    27    54    18    37    
54    54    21    54    43    54    24    49    27    54    54    54    18    24    54    54    49    54    54    49    21    54    54    54    54    54    54    27    49    24    37    54    18    21    54    54    24    49    27    54    24    54    57    54    54    21    54    43    54    43    54    37    24    54    18    24    54    24    54    54    54    37    54    18    54    54    54    54    54    54    21    54    24    54    54    49    54    18    49    37    54    54    18    54    54    54    54    27    54    54    54    54    24    54    54    54    54    54    54    49    24    54    54    54    54    27    37    54    21    54    54    21    21    54    54    54    24    54    49    27    54    54    54    24    43    21    54    54    54    54    54    54    54    54    49    54    27    24    54    54    54    43    54    24    54    54    54    54    54    24    54    54    54    54    18    54    54    43    37    18    54    43    54    24    54    54    54    43    54    54    54    24    24    54    54    21    27    54    37    54    21    49    18    54    49    54    27    54    54    54    54    54    54    54    54    24    24    54    24    54    
43    54    18    21    43    18    54    27    54    18    54    54    54    54    54    54    24    54    54    57    24    54    54    27    18    43    27    54    24    54    54    54    54    54    49    54    37    54    21    54    49    18    49    24    37    49    37    54    37    43    54    27    54    54    24    24    54    54    27    54    27    27    18    18    54    54    24    21    54    54    54    54    18    54    27    54    54    27    18    54    37    54    54    54    54    54    54    54    54    18    21    43    18    54    24    54    54    18    54    54    24    18    21    49    24    27    18    43    37    54    24    21    54    54    21    24    54    54    24    54    54    21    24    49    18    54    54    37    43    54    24    27    24    54    21    54    24    54    21    27    54    27    37    54    54    54    54    18    54    54    54    49    54    21    43    24    54    54    27    54    21    54    54    54    49    54    18    37    54    54    54    54    54    18    27    54    54    54    54    21    54    54    24    54    54    54    54    54    18    54    21    24    18    43    54    54    21    54    54    54    
18    54    21    54    37    54    54    27    18    54    49    27    43    54    54    54    54    54    37    54    43    54    54    54    24    24    54    54    54    49    21    27    54    54    54    54    21    21    21    54    24    54    27    54    37    54    49    54    54    18    21    37    27    54    54    54    18    54    27    54    21    18    54    54    49    54    54    49    54    54    27    21    54    54    37    18    54    18    54    54    54    54    43    54    27    54    54    54    54    54    18    27    54    54    54    54    18    54    54    24    54    54    18    54    54    54    27    43    18    18    24    54    27    43    54    54    43    54    54    54    18    54    54    54    54    54    21    24    18    49    43    27    54    43    54    54    54    18    24    49    49    54    43    54    54    54    54    43    27    54    54    54    24    54    54    54    18    54    54    54    27    54    54    24    54    54    54    43    54    54    54    54    43    49    54    49    54    21    37    54    54    54    24    54    54    54    24    27    37    24    27    54    54    54    54    54    54    54    24    54    
54    54    54    54    21    54    54    37    54    54    37    54    27    21    54    54    54    24    18    24    54    54    18    54    54    18    54    27    54    54    54    54    24    54    27    54    37    27    54    54    54    27    57    54    54    18    18    18    54    27    54    54    54    27    54    21    57    54    37    54    21    24    54    54    54    54    24    57    57    54    24    37    54    49    54    54    54    27    24    54    24    24    54    27    54    54    54    37    54    54    54    54    27    18    54    54    43    54    21    43    54    54    49    54    18    24    21    49    54    21    21    54    21    54    54    54    54    37    54    54    54    21    54    18    54    54    54    54    24    27    54    24    37    27    54    54    21    54    27    54    37    18    54    54    24    37    54    54    49    54    43    54    54    24    37    54    54    24    43    54    54    54    57    54    27    54    54    54    54    37    54    27    24    24    43    43    54    54    24    21    24    27    54    24    54    24    54    21    49    37    54    54    27    27    54    24    54    54    54    54    
18    54    54    54    54    54    21    54    54    54    21    43    54    54    18    54    27    54    54    43    43    43    54    43    54    54    18    49    18    49    54    54    43    24    54    37    54    24    18    54    21    18    43    27    49    54    18    18    49    43    54    54    54    54    24    43    54    49    54    54    54    54    27    54    54    54    54    54    54    54    18    54    27    54    54    54    54    54    54    54    54    54    27    18    54    24    27    24    54    54    54    57    54    27    54    24    54    27    18    24    54    54    54    54    54    54    54    54    24    21    54    54    21    54    54    24    54    54    54    54    54    54    54    37    54    24    54    54    24    24    54    18    18    54    27    49    18    54    54    54    54    27    54    18    24    54    21    54    21    54    54    54    18    54    54    54    54    54    21    18    21    49    54    24    54    54    18    54    24    27    24    43    43    54    54    54    43    54    18    27    54    54    49    54    43    54    54    54    18    37    24    54    54    18    24    54    54    27    54    54    
54    18    54    54    54    54    24    54    54    54    18    54    18    54    21    54    24    27    54    54    24    54    54    54    54    54    21    54    54    18    18    54    43    49    54    21    54    54    54    54    54    37    21    49    54    54    18    54    54    54    54    54    27    54    54    54    54    54    54    21    27    24    24    54    27    37    54    54    54    54    43    54    21    54    24    27    24    24    54    54    27    24    18    54    54    24    18    21    21    54    54    21    24    54    21    54    18    54    54    54    54    54    54    54    24    27    24    54    54    54    24    21    54    21    18    43    54    57    27    43    54    43    54    21    54    37    57    57    43    54    54    54    54    54    54    37    54    37    21    21    54    54    37    54    27    54    27    21    49    24    54    49    54    54    54    54    54    54    49    24    54    21    27    54    54    54    54    43    54    43    21    54    54    24    54    37    27    54    54    54    21    24    18    54    54    27    54    54    37    21    54    54    27    24    21    54    54    37    54    37    
54    37    54    18    49    54    54    43    37    27    21    54    54    43    54    37    37    54    18    24    54    54    27    54    49    43    27    49    21    54    54    18    54    24    27    43    27    54    54    54    54    54    21    54    54    27    18    49    54    54    54    54    54    54    54    54    54    54    21    18    18    54    18    54    54    54    54    24    54    54    37    24    54    27    27    21    18    21    54    54    27    21    27    18    21    49    54    21    54    54    27    54    37    54    54    54    37    21    49    54    54    54    54    54    54    54    54    18    54    54    54    54    54    43    24    54    54    24    21    54    54    18    54    21    54    54    24    54    27    18    54    54    54    54    54    24    18    54    54    21    18    54    54    24    54    54    24    37    54    54    37    43    49    21    54    54    54    27    54    54    54    54    54    54    54    54    37    54    54    27    54    54    54    54    54    27    54    18    43    21    27    54    54    54    54    54    43    54    54    54    54    54    24    54    54    54    54    54    54    54    
24    24    54    18    24    37    54    54    54    21    54    54    43    24    54    37    24    37    21    24    57    57    37    54    54    54    54    24    54    54    27    24    54    54    21    54    54    49    54    27    21    54    54    54    18    18    54    24    54    54    21    54    54    54    37    21    24    54    49    27    21    54    24    54    18    54    54    54    27    18    54    43    43    54    21    21    54    54    54    21    54    21    43    43    54    54    54    54    21    18    54    55    54    54    54    54    18    24    18    54    49    54    54    21    54    54    54    54    54    54    18    54    54    54    54    54    54    54    54    54    54    54    24    49    54    54    54    54    54    24    54    54    18    54    54    54    24    54    54    54    37    54    21    21    54    54    43    49    54    24    54    24    54    43    43    37    24    37    54    49    54    54    54    54    54    54    24    54    54    54    24    49    54    43    54    43    54    21    43    21    54    54    54    21    54    49    37    57    24    37    24    54    54    54    54    54    54    54    27    54    
